Sales,Quantity,Discount,Profit
33.11,7,0,12.9129
44.02,2,0,11.4452
2309.65,7,0,762.1845
1090.782,7,0.4,-290.8752
19.44,3,0,9.3312
484.65,3,0,92.0835
115.296,3,0.2,40.3536
7.08,3,0.2,2.478
4.401,3,0.7,-3.5208
44.75,5,0,20.585
95.984,2,0.2,5.999
151.72,4,0,27.3096
155.25,3,0,46.575
14.03,1,0,4.0687
1618.37,13,0,356.0414
99.6,1,0,36.852
32.4,5,0,15.552
13.96,2,0,6.7008
155.82,3,0,63.8862
124.95,5,0,2.499
601.65,5,0,156.429
22.74,3,0,8.8686
1267.53,3,0,316.8825
1379.92,8,0,648.5624
6.208,2,0.2,2.1728
11.808,2,0.2,4.2804
15.552,3,0.2,5.4432
63.312,3,0.2,20.5764
15.588,2,0.4,-9.8724
177.2,5,0,83.284
197.97,3,0,57.4113
854.94,3,0,213.735
124.11,9,0,52.1262
14.4,5,0,7.056
15.696,3,0.2,5.1012
2.628,2,0.7,-1.9272
14.427,3,0.7,-10.5798
86.62,2,0,8.662
36.624,3,0.2,13.734
23.968,7,0.2,2.6964
28.728,3,0.2,1.7955
697.16,4,0,146.4036
31.86,2,0,11.151
722.352,3,0.2,90.294
8.84,5,0.2,2.9835
58.464,9,0.8,-146.16
254.604,14,0.3,-18.186
1363.96,5,0.2,85.2475
102.36,3,0.2,-3.8385
1113.504,12,0.2,125.2692
99.99,1,0,37.9962
168.464,2,0.2,-29.4812
6.72,2,0.2,2.436
282.888,9,0.2,56.5776
11.16,2,0,4.3524
108.4,2,0,22.764
82.344,3,0.2,27.7911
9.088,4,0.2,3.2944
19.936,4,0.2,7.2268
65.568,2,0.2,22.9488
4.416,3,0.2,1.6008
107.772,2,0.3,-29.2524
45.216,3,0.2,4.5216
10.416,7,0.2,-2.2134
7.872,3,0.2,1.2792
118.782,3,0.4,-27.7158
1.448,1,0.2,0.2353
55.47,5,0.7,-46.225
194.848,4,0.2,12.178
1.744,1,0.2,-0.3488
25.176,4,0.7,-18.4624
19.46,7,0,5.0596
29.472,3,0.2,9.9468
8.64,2,0.2,3.024
6.27,5,0.7,-4.598
4.368,7,0.7,-3.3488
31.984,2,0.2,1.999
40.88,7,0,10.6288
119.96,2,0,33.5888
31.44,3,0,8.4888
6.88,1,0.2,2.322
19.92,4,0,9.3624
1106.91,9,0,121.7601
836.592,8,0.4,-264.9208
26.38,1,0,12.1348
362.92,2,0,105.2468
4899.93,7,0,2400.9657
6.48,1,0,3.1104
71.976,3,0.2,7.1976
3.15,1,0,1.512
31.984,2,0.2,1.999
71.984,2,0.2,25.1944
120.15,9,0,33.642
219.184,2,0.2,19.1786
28.9,5,0,14.161
355.96,2,0,103.2284
348.208,7,0.2,30.4682
35.784,7,0.7,-28.6272
447.84,5,0.2,11.196
7.04,4,0,2.0416
8.73,3,0,4.1031
29.29,1,0,9.6657
8.64,3,0,2.5056
2.694,3,0.8,-4.7145
2.934,3,0.8,-4.9878
22.92,3,0,11.2308
100.704,6,0.2,-16.3644
2.328,2,0.6,-0.7566
10.78,5,0.8,-17.248
58.368,12,0.2,21.888
40.968,3,0.2,13.8267
71.96,5,0.2,25.186
10.368,2,0.2,3.6288
1.192,2,0.8,-2.0264
46.672,2,0.2,16.3352
119.833,1,0.15,-12.6882
119.98,2,0,57.5904
6.3,2,0,3.024
279.9,5,0,137.151
619.95,5,0,111.591
4.36,2,0,2.0492
15.28,2,0,7.4872
699.93,7,0,181.9818
22.96,7,0,6.6584
38.6,4,0,11.58
6.63,3,0,1.7901
23.34,3,0,10.9698
1067.94,3,0,224.2674
10.16,1,0,2.6416
101.88,6,0,50.94
343.92,4,0,75.6624
40.99,1,0,20.0851
63.9,5,0,28.755
19.44,3,0,9.3312
124.608,4,0.2,-23.364
7.56,3,0.2,2.646
85.224,3,0.2,7.4571
287.52,8,0,129.384
37.68,2,0,10.5504
19.98,2,0,8.991
20.58,7,0,5.5566
17.38,2,0,8.69
204.6,2,0,53.196
8.72,4,0,2.8776
6.48,1,0,3.1104
686.32,2,0.2,223.054
62.18,1,0,16.7886
644.076,2,0.1,107.346
5.84,2,0,2.628
12.76,2,0,5.8696
10.95,1,0,0.438
599.98,2,0,209.993
8.352,6,0.2,1.2528
3.64,2,0,1.638
159.768,7,0.2,53.9217
122.48,2,0,0
2244.48,7,0,493.7856
62.31,3,0,29.2857
455.1,2,0,100.122
195.184,1,0.2,19.5184
362.94,3,0,90.735
11.54,2,0,5.77
53.94,3,0,15.6426
9.99,1,0,4.5954
125.76,3,0.2,40.872
25.32,5,0.2,9.1785
46.8,4,0,21.06
447.93,9,0,49.2723
109.48,2,0,33.9388
272.94,3,0,0
19.44,3,0,9.3312
31.92,4,0,8.2992
22.38,2,0,10.7424
16.52,5,0.2,5.5755
5.176,4,0.8,-7.764
50.112,6,0.2,16.2864
27.93,3,0,8.0997
11.56,4,0,5.4332
172.5,2,0,51.75
179.97,3,0,44.9925
258.696,3,0.2,64.674
1322.93,7,0,357.1911
3.76,2,0,1.0904
21.744,1,0.2,7.3386
7.92,5,0.2,0.693
12.096,7,0.2,4.2336
485.88,6,0,9.7176
25.92,4,0,12.4416
197.58,2,0,53.3466
81.92,4,0,22.1184
889.536,8,0.2,66.7152
892.224,3,0.2,89.2224
223.92,4,0,109.7208
23.12,4,0,11.3288
15.552,3,0.2,5.4432
15.712,4,0.2,2.5532
24.672,2,0.2,2.1588
55.968,1,0.2,-2.0988
431.928,9,0.2,64.7892
95.984,4,0.3,-4.1136
1088.792,4,0.8,-1850.9464
544.008,3,0.2,40.8006
1.872,3,0.7,-1.4352
854.352,3,0.2,10.6794
593.568,2,0.2,0
338.04,3,0.2,-33.804
271.96,5,0.2,16.9975
11.21,1,0,3.363
9.144,3,0.2,3.2004
14.07,7,0,6.8943
41.86,7,0,10.465
8.544,2,0.2,2.8836
579.136,4,0.2,21.7176
141.372,2,0.3,-48.4704
3.036,2,0.7,-2.3276
4.503,1,0.7,-3.6024
4.672,1,0.2,1.5768
95.88,3,0.2,28.764
17.024,2,0.2,1.7024
258.696,3,0.2,64.674
1931.958,7,0.4,-386.3916
249.75,9,0,44.955
255.936,8,0.2,28.7928
113.79,3,0,20.4822
78.15,1,0,34.386
1.728,1,0.2,0.6048
40.56,4,0,19.8744
182.94,3,0,3.6588
193.86,2,0,11.6316
15.28,2,0,7.4872
8.73,1,0,2.9682
5.68,2,0,1.7608
2.78,2,0,0.7228
79.96,2,0,35.982
839.988,2,0.4,69.999
47.952,3,0.2,13.7862
37.425,5,0.7,-29.94
63.968,2,0.2,0
165.048,3,0.2,41.262
12.35,1,0,5.434
40.97,1,0,10.6522
22.96,2,0,10.7912
22,4,0,5.5
398.352,3,0.2,124.485
8.72,4,0,3.5752
48.69,9,0,23.8581
764.688,6,0.2,95.586
3610.848,12,0.2,135.4068
254.9745,3,0.15,11.9988
38.82,6,0,17.469
1141.938,9,0.1,139.5702
1704.56,13,0,511.368
3.2,2,0,1.376
1099.96,4,0,285.9896
5.248,2,0.2,0.5904
35.91,3,0.4,-8.379
6.696,1,0.2,0.5022
43.872,2,0.2,11.5164
27.882,3,0.7,-20.4468
540.048,3,0.2,-47.2542
255.68,8,0.2,76.704
863.88,3,0.2,107.985
17.616,4,0.7,-14.0928
17.472,3,0.2,6.3336
69.9,2,0,18.873
41.85,5,0,10.881
6.57,3,0,1.7739
142.86,1,0,41.4294
292.272,6,0.2,18.267
29.328,3,0.2,3.666
12.48,2,0,5.616
102.336,4,0.2,-12.792
48.792,3,0.8,-126.8592
44.848,8,0.8,-67.272
10.368,2,0.2,3.6288
388.43,5,0.3,-88.784
14.352,3,0.2,5.2026
63.992,1,0.2,-7.1991
86.352,3,0.2,5.397
32.97,3,0,12.8583
83.88,4,0,30.1968
278.4,3,0,80.736
15.12,3,0.2,4.914
17.43,1,0.7,-13.363
251.64,3,0.2,88.074
2.772,7,0.8,-4.851
14.9,5,0,1.043
15.48,3,0,4.4892
39.88,2,0,11.1664
12.192,4,0.2,4.1148
20.82,3,0,7.4952
13.216,4,0.2,4.4604
32.4,5,0,15.552
32.94,3,0,9.2232
114.2,5,0,52.532
3.08,1,0,1.4784
845.728,13,0.2,84.5728
13.904,2,0.2,4.5188
20.72,2,0.2,6.475
114.95,5,0,2.299
26.96,2,0,7.0096
572.76,6,0,166.1004
286.38,3,0,83.0502
61.96,2,0,4.3372
23.99,1,0,5.5177
287.97,3,0,77.7519
419.944,7,0.2,52.493
46.76,7,0,22.4448
17.712,3,0.2,6.4206
21.78,2,0,5.6628
161.94,3,0,9.7164
161.568,2,0.2,-8.0784
3.69,1,0,1.7343
122.12,4,0,56.1752
155.372,2,0.3,-13.3176
38.88,6,0,18.6624
183.84,8,0,62.5056
579.3,5,0,28.965
14.2,1,0.2,3.3725
575.92,2,0.2,71.99
5.184,6,0.7,-3.6288
5.229,3,0.7,-4.1832
285.552,2,0.2,35.694
72.8,5,0,19.656
10.816,4,0.2,3.5152
46.26,3,0,12.4902
17.46,6,0.8,-30.555
51.072,6,0.2,5.1072
11.34,1,0,5.5566
87.92,4,0,26.376
37.05,3,0,16.302
2.97,1,0.4,-0.6435
27.44,2,0.2,2.401
1.08,3,0.8,-1.728
7.96,2,0.8,-13.93
140.736,8,0.2,52.776
552.56,4,0,0
25.11,3,0,6.5286
29.78,2,0,8.0406
677.58,3,0,176.1708
75.04,8,0,36.0192
695.7,2,0.5,-27.828
15.66,5,0.7,-12.528
28.854,6,0.7,-21.1596
47.82,3,0,14.346
13.05,5,0,6.003
93.78,2,0,36.5742
47.18,7,0,23.59
19.68,6,0,5.7072
53.4,10,0,25.098
35.88,6,0,17.2224
258.279,3,0.3,-70.1043
31.4,2,0,7.85
183.96,5,0.2,20.6955
17.61,3,0,8.4528
300.904,1,0.2,11.2839
220.776,3,0.2,-44.1552
281.424,11,0.2,-35.178
79.14,3,0,36.4044
1.988,1,0.6,-1.4413
145.568,2,0.2,0
123.256,7,0.2,9.2442
23.68,4,0.2,7.4
309.576,4,0.4,-56.7556
38.388,14,0.7,-25.592
95.994,2,0.7,-63.996
239.952,6,0.2,-35.9928
201.584,2,0.2,15.1188
899.136,4,0.2,-146.1096
145.9,5,0,62.737
590.058,7,0.7,-786.744
14.04,3,0.2,1.5795
49.08,3,0,4.908
29.6,2,0,14.8
17.088,4,0.2,5.5536
912.75,5,0,118.6575
1089.75,3,0,305.13
447.84,8,0,219.4416
16.4,5,0,4.264
399.96,5,0.2,34.9965
158.9,5,0,7.945
13.184,1,0.2,4.7792
83.952,3,0.6,-90.2484
80.98,1,0,1.6196
348.84,9,0,170.9316
9.45,5,0,0.189
18.84,3,0,7.1592
239.98,2,0,52.7956
167.96,2,0,78.9412
104.85,3,0,28.3095
484.83,3,0,126.0558
122.97,3,0,60.2553
154.44,3,0,1.5444
342.37,7,0,160.9139
9.552,3,0.2,1.5522
652.45,5,0.5,-430.617
66.645,3,0.5,-42.6528
17.216,4,0.2,6.0256
11.56,2,0,5.6644
88.4,4,0,11.492
6.48,1,0,3.1104
21.8,2,0,6.104
251.79,3,0,118.3413
205.176,2,0.4,-58.1332
419.4,5,0.2,146.79
10.304,1,0.2,-2.1896
154.764,3,0.4,-36.1116
116.784,2,0.2,21.897
75.48,2,0,19.6248
39.98,2,0,9.995
393.165,3,0.5,-204.4458
23.68,2,0.2,8.88
408.006,2,0.1,72.5344
165.28,4,0,14.8752
334.768,7,0.2,108.7996
239.97,3,0,26.3967
37.74,3,0,12.8316
946.344,7,0.2,118.293
151.2,3,0.2,32.13
4.928,4,0.6,-1.4784
86.272,4,0.2,31.2736
72.588,2,0.7,-48.392
60.672,2,0.2,14.4096
77.031,9,0.7,-59.0571
119.904,6,0.2,-1.4988
263.96,5,0.2,23.0965
363.648,4,0.2,-86.3664
9.728,2,0.2,3.2832
14.75,5,0,7.08
29.8,5,0.2,9.3125
427.42,14,0,196.6132
220.752,8,0.4,-40.4712
152.76,6,0,74.8524
7.27,1,0,1.9629
1819.86,14,0,163.7874
33.9,5,0,15.594
31.104,6,0.2,10.8864
5.248,2,0.2,0.5904
263.88,3,0.2,42.8805
2453.43,5,0.3,-350.49
29.7,5,0,13.365
39.96,4,0,17.982
36.672,2,0.2,11.46
13.76,2,0,6.3296
139.424,4,0.2,17.428
1979.928,9,0.2,148.4946
164.736,4,0.2,-39.1248
470.302,7,0.3,-87.3418
47.984,2,0.2,5.998
2.502,3,0.7,-1.7514
88.752,3,0.2,11.094
2.025,1,0.7,-1.35
70.98,7,0,34.7802
91.68,3,0,45.84
33.75,5,0,16.875
3040,8,0,1459.2
91.2,3,0,41.952
452.94,3,0,67.941
52.2,9,0,23.49
15.936,4,0.2,5.1792
27.46,2,0,9.8856
55.424,2,0.2,19.3984
244.006,2,0.3,-31.3722
159.984,2,0.2,43.9956
1024.716,6,0.3,-29.2776
3.68,2,0,1.8032
121.376,4,0.2,-3.0344
95.976,3,0.2,-10.7973
255.968,4,0.2,31.996
872.94,3,0,226.9644
41.54,2,0,19.5238
12.96,2,0,6.2208
6.848,2,0.2,0.5992
8.67,3,0,4.0749
6.688,4,0.6,-4.0128
17.28,6,0,5.0112
17.712,3,0.2,6.4206
28.91,7,0,13.2986
52.136,7,0.2,5.8653
31.968,4,0.2,2.3976
25.92,4,0,12.4416
40.46,7,0,19.8254
33.87,3,0,8.8062
9.728,2,0.2,1.7024
3.424,1,0.2,1.07
177,3,0,30.09
3.76,2,0,1.316
1212.848,7,0.2,106.1242
89.97,3,0,37.7874
42.6,3,0,16.614
5.04,2,0.2,1.764
62.96,4,0,28.332
5.88,1,0,2.8812
977.292,6,0.1,173.7408
9.64,2,0,3.6632
40.05,3,0,11.214
10.192,7,0.2,3.185
16.784,1,0.2,-0.2098
13.12,5,0.2,3.772
18.16,5,0.2,6.583
16.056,3,0.2,5.8203
223.056,9,0.2,69.705
540.048,3,0.2,-47.2542
33.52,2,0.2,3.352
9.94,2,0,3.0814
6.72,4,0,3.36
1004.976,6,0.2,-175.8708
17.88,3,0.2,5.5875
396,4,0,190.08
34.5,3,0,15.525
8.36,2,0,3.0096
385.6,8,0,111.824
35.82,9,0,11.8206
200.064,3,0.2,12.504
21.38,5,0.8,-33.139
6.744,4,0.8,-11.4648
63.686,1,0.3,-9.098
1669.6,4,0,116.872
83.84,2,0.2,27.248
13.272,3,0.2,4.3134
21.336,7,0.2,7.7343
16.52,5,0.2,2.065
206.112,6,0.2,48.9516
19.92,5,0.2,6.723
198.272,8,0.2,61.96
247.104,6,0.2,-58.6872
86.304,6,0.2,9.7092
4.16,2,0.2,0.364
11.648,2,0.2,3.3488
26.18,7,0,0.5236
7.3,2,0,3.431
74.352,3,0.2,23.235
10.744,1,0.2,0.8058
8.376,3,0.2,2.7222
212.88,6,0,0
203.983,2,0.15,16.7986
40.74,3,0,0.4074
11.67,3,0,3.0342
39.99,1,0,11.5971
16.28,2,0,6.512
782.94,3,0,203.5644
242.48,7,0,116.3904
8.32,5,0.2,2.288
10.464,6,0.2,1.7004
82.896,3,0.2,29.0136
34.24,4,0,16.0928
1573.488,7,0.2,196.686
335.52,4,0.2,117.432
23.912,2,0.8,-40.6504
27.056,2,0.2,2.3674
559.992,1,0.2,174.9975
9.324,6,0.8,-24.7086
111.96,2,0,54.8604
21.56,7,0,10.3488
124.75,5,0,57.385
5.28,3,0,1.5312
91.96,4,0,39.5428
9.344,1,0.2,3.504
79.36,5,0.2,9.92
171.96,2,0,44.7096
35.352,9,0.2,12.8151
18.9,6,0,9.072
2.78,1,0,0.7228
1044.63,5,0.4,-295.9785
11.352,3,0.2,4.1151
354.9,5,0,17.745
453.576,3,0.2,39.6879
21.48,3,0.2,-0.2685
8.784,4,0.8,-13.6152
122.97,3,0,60.2553
12.84,3,0,3.7236
603.92,5,0.2,-67.941
21.84,3,0,10.4832
29.99,1,0,6.2979
381.44,2,0.2,23.84
40.68,3,0.2,-9.153
763.28,5,0.3,-21.808
23.952,2,0.2,2.3952
4.98,1,0,2.4402
170.88,3,0,49.5552
307.98,2,0,89.3142
382.806,9,0.4,-153.1224
41.96,2,0,2.9372
1217.568,2,0.2,456.588
47.04,3,0,18.3456
6.16,2,0,2.9568
979.95,5,0,274.386
143.7,3,0,68.976
10.65,3,0,5.0055
247.8,4,0,34.692
10.96,4,0,2.9592
33.488,7,0.2,5.8604
8.04,5,0.2,2.9145
201.568,4,0.2,22.6764
13.44,3,0,6.5856
359.058,3,0.3,-35.9058
47.992,2,0.3,-2.0568
547.3,13,0,175.136
16.896,4,0.2,5.28
6.672,1,0.2,0.5004
99.136,4,0.2,8.6744
15.992,2,0.6,-13.993
211.96,2,0,42.392
6.672,3,0.2,1.668
155.94,6,0,45.2226
39.96,5,0.2,12.987
5.46,3,0,1.5288
73.2,5,0,21.228
5.84,1,0.2,1.971
22.72,4,0,10.224
9.336,3,0.2,3.2676
290.666,2,0.15,27.3568
201.584,2,0.2,20.1584
83.984,2,0.2,31.494
1000.02,7,0,290.0058
83.976,3,0.2,-13.6461
3.75,1,0,1.8
41.4,4,0,19.872
29.79,3,0,12.5118
59.48,2,0,8.922
6.69,1,0,3.0774
198.46,2,0,99.23
786.48,8,0,385.3752
23.168,2,0.2,7.8192
50,2,0,10.5
675.96,5,0.2,84.495
1265.85,3,0,556.974
523.25,5,0,141.2775
517.5,6,0,155.25
17.92,5,0.2,2.464
41.256,6,0.7,-34.38
1006.056,3,0.2,88.0299
10.688,2,0.2,3.7408
10.368,2,0.2,3.6288
25.12,2,0.2,1.57
58.112,2,0.2,7.264
15.552,3,0.2,5.4432
669.08,5,0.2,-167.27
438.336,4,0.2,-87.6672
19.44,3,0,9.3312
9.64,2,0,4.4344
12.7,2,0,5.842
41.37,3,0,17.3754
12.624,2,0.2,3.945
1247.64,3,0,349.3392
3149.93,7,0,1480.4671
209.7,2,0,100.656
35.36,2,0.2,-3.094
3.168,2,0.2,-0.7128
121.104,6,0.7,-100.92
45.894,1,0.4,-9.1788
109.92,2,0,53.8608
13.36,2,0,6.4128
169.68,6,0,45.8136
132.52,4,0,54.3332
2.96,2,0,1.4208
8.448,2,0.2,2.9568
95.94,3,0,9.594
34.79,7,0,10.7849
160.776,3,0.2,10.0485
88.752,3,0.2,27.735
13.904,2,0.2,5.214
677.58,5,0.4,-158.102
13.896,3,0.7,-9.264
41.92,5,0.2,3.668
297.576,3,0.2,-7.4394
4.344,3,0.2,0.8688
94.992,2,0.2,-2.3748
74.352,3,0.2,23.235
14.04,3,0.2,1.5795
1018.104,4,0.4,-373.3048
16.68,3,0.2,5.2125
58.58,2,0,19.3314
167.968,4,0.2,62.988
196.62,2,0,96.3438
21.936,2,0.6,-10.4196
6.588,3,0.8,-10.2114
104.28,3,0,26.07
17.94,3,0,8.7906
64.784,1,0.2,-14.5764
32.382,3,0.4,4.3176
42.368,2,0.2,8.4736
399.54,4,0.7,-559.356
18.97,1,0,9.1056
14.82,3,0,6.2244
99.28,2,0.2,12.41
1.188,2,0.7,-0.99
7.518,2,0.7,-5.7638
10.368,2,0.2,3.6288
310.88,2,0.2,23.316
853.092,6,0.4,-227.4912
33.45,5,0,15.387
10.4,5,0,5.096
21.88,5,0.2,6.2905
13.616,2,0.2,3.5742
63.96,4,0,19.8276
14.46,3,0,7.0854
104.98,2,0,52.49
106.96,2,0,31.0184
21.56,7,0,10.3488
515.88,6,0,113.4936
11.808,2,0.2,4.2804
1931.04,9,0.1,321.84
9.96,2,0,4.6812
12.35,5,0,5.8045
9.702,3,0.7,-7.1148
11.61,2,0.7,-9.288
43.86,6,0,20.6142
148.48,2,0.2,16.704
7.42,2,0,3.71
71.992,1,0.2,-0.8999
19.9,5,0,6.567
1702.12,14,0,510.636
14.304,6,0.2,5.0064
765.625,7,0.5,-566.5625
307.666,2,0.15,-14.4784
7.712,2,0.2,2.7956
242.9,5,0,70.441
454.9,5,0,0
35.92,4,0,15.0864
39.76,8,0,12.3256
47.744,4,0.2,14.92
159.984,2,0.2,11.9988
255.968,4,0.2,51.1936
359.058,3,0.3,-71.8116
434.352,3,0.2,43.4352
3.552,2,0.2,0.444
88.832,4,0.2,7.7728
1048.35,5,0.4,-69.89
100,4,0,21
7.83,3,0,3.6018
96.256,8,0.2,31.2832
10.688,2,0.2,3.7408
338.04,3,0.2,-33.804
154.24,4,0.2,17.352
34.848,2,0.2,6.534
22,5,0.2,1.375
4.368,3,0.2,0.3822
31.44,3,0,8.4888
17.9,2,0,3.401
129.45,5,0,46.602
20.88,8,0,9.6048
20.736,4,0.2,7.2576
7.168,2,0.2,0.9856
11.168,2,0.2,-2.5128
442.4,7,0.2,-55.3
13.36,2,0,4.9432
11.232,8,0.7,-8.2368
10.272,3,0.2,3.21
10.368,2,0.2,3.6288
6.24,3,0.2,0.546
206.962,2,0.3,-32.5226
9.46,2,0,3.6894
559.62,9,0,151.0974
109.92,2,0,53.8608
8.56,2,0,3.852
360.712,11,0.2,130.7581
1718.4,6,0.2,150.36
41.568,6,0.8,-66.5088
46.864,2,0.2,7.6154
19.536,3,0.2,4.884
411.332,4,0.15,-4.8392
28.752,6,0.2,9.7038
293.199,3,0.15,-20.6964
35.06,2,0,10.518
4.13,1,0,1.8998
109.8,9,0,46.116
9.82,2,0,4.8118
7.644,4,0.7,-5.8604
51.465,5,0.7,-39.4565
6.976,4,0.2,-1.3952
12.222,7,0.8,-20.1663
97.984,2,0.2,-24.496
62.4,6,0.2,19.5
20.86,2,0,9.387
497.61,9,0,129.3786
5.34,2,0,1.4952
3.15,1,0,1.512
368.91,9,0,180.7659
14.7,5,0,6.615
59.97,3,0,14.9925
83.36,1,0,20.84
6.58,2,0,3.0268
122.94,3,0,59.0112
219.84,4,0,107.7216
98.16,6,0,9.816
33.04,8,0,15.5288
86.97,3,0,25.2213
134.97,3,0,64.7856
699.98,2,0,195.9944
139.95,5,0,26.5905
48.94,1,0,24.47
2807.84,8,0,673.8816
46.64,4,0,12.5928
60.416,2,0.2,6.0416
107.94,3,0,26.985
63.84,8,0,16.5984
347.97,3,0,100.9113
37.008,6,0.2,11.565
215.65,5,0,73.321
11.168,4,0.2,3.6296
53.952,3,0.2,17.5344
4.18,1,0,1.5048
5.607,1,0.7,-4.2987
4663.736,7,0.2,-1049.3406
79.984,2,0.2,22.9954
2575.944,7,0.2,257.5944
45.36,7,0,21.7728
254.24,7,0,76.272
69.93,7,0,0.6993
16.156,7,0.6,-12.117
54.816,3,0.2,17.8152
1441.3,7,0,245.021
77.6,5,0.2,28.13
4.656,2,0.2,1.5714
170.136,3,0.2,-8.5068
7.38,2,0,3.4686
9.26,2,0,3.0558
9.96,2,0,4.5816
75.6,2,0.8,-166.32
29.32,2,0.6,-24.189
92.064,6,0.8,-225.5568
6.976,4,0.2,1.8312
62.958,3,0.3,-2.6982
5.184,1,0.2,1.8144
31.32,10,0.7,-25.056
11.84,4,0.2,3.108
22.784,1,0.2,4.8416
1127.976,3,0.2,126.8973
38.88,6,0,18.6624
779.796,2,0.4,-168.9558
1439.92,8,0,374.3792
262.11,1,0,62.9064
207,3,0.2,25.875
1439.982,3,0.4,-263.9967
36.288,7,0.2,12.7008
21.4,5,0,6.206
1245.86,7,0,361.2994
17.544,3,0.2,5.9211
44.128,4,0.2,12.1352
62.92,1,0.2,10.2245
78.304,2,0.2,29.364
140.81,1,0,39.4268
40.096,4,0.2,13.5324
40.784,2,0.6,-30.588
90.57,3,0,11.7741
40.08,6,0,19.2384
37.68,2,0,15.8256
362.352,3,0.2,27.1764
7.184,2,0.2,2.245
34.76,1,0,9.7328
831.2,5,0,124.68
26.4,5,0,11.88
106.75,7,0,49.105
97.82,2,0,45.9754
141.4,5,0,38.178
14.52,3,0,4.7916
127.92,5,0.2,-15.99
34.24,4,0.8,-53.072
137.62,2,0,60.5528
100.49,1,0,25.1225
257.568,2,0.2,-28.9764
119.96,4,0,33.5888
49.632,4,0.2,4.9632
727.45,5,0.5,-465.568
24.96,3,0.2,4.368
370.782,3,0.4,-92.6955
196.45,5,0,70.722
31.104,6,0.2,10.8864
78.256,2,0.2,-17.6076
6.48,1,0,3.1104
99.2,5,0,25.792
801.568,2,0.2,50.098
272.848,1,0.2,27.2848
70.98,1,0,20.5842
16.224,2,0.2,5.8812
176.784,1,0.2,-22.098
470.376,3,0.2,47.0376
393.568,4,0.2,-44.2764
302.376,3,0.2,22.6782
68.742,9,0.7,-48.1194
29.34,3,0,14.67
383.607,7,0.1,63.9345
563.4,4,0,67.608
217.056,7,0.2,78.6828
6,2,0.2,2.1
31.56,3,0,10.4148
7.104,2,0.2,2.3976
398.352,8,0.7,-331.96
121.792,4,0.2,13.7016
409.59,3,0.4,-122.877
10.56,2,0,4.752
3.38,1,0,1.2506
7.824,1,0.2,2.934
24.784,1,0.2,7.745
34.65,3,0,10.395
487.984,2,0.2,152.495
1793.98,2,0,843.1706
29.808,2,0.2,10.8054
505.176,4,0.7,-336.784
174.0585,3,0.45,-110.7645
191.88,6,0,19.188
14.78,2,0,3.9906
5.184,1,0.2,1.8144
478.48,2,0.2,47.848
28.4,2,0.2,6.745
909.12,8,0,9.0912
2.952,2,0.7,-2.1648
27.018,6,0.7,-21.6144
136.92,4,0,41.076
18.96,2,0,8.532
99.39,3,0,40.7499
273.896,7,0.2,92.4399
597.132,3,0.4,49.761
149.95,5,0,65.978
4.608,2,0.2,1.6704
15.528,3,0.2,4.8525
11.952,3,0.2,3.8844
11.65,5,0,3.3785
299.9,2,0,74.975
895.92,5,0.2,302.373
462.564,2,0.1,97.6524
15.008,2,0.2,1.5008
863.64,9,0.2,107.955
47.616,3,0.2,3.5712
92.94,3,0,41.823
199.98,2,0,69.993
177.48,3,0.2,19.9665
88.768,2,0.2,31.0688
6.48,1,0,3.1104
46.51,1,0,1.8604
659.976,3,0.2,49.4982
271.992,1,0.2,23.7993
145.74,3,0,23.3184
15.4,5,0,7.392
244.55,5,0,114.9385
166.16,8,0,59.8176
14.73,3,0,4.8609
19.968,2,0.7,-13.312
33.488,7,0.2,-1.2558
8.736,4,0.7,-6.1152
662.88,3,0.2,74.574
47.36,4,0.2,17.76
27.44,2,0.2,2.401
3.24,9,0.8,-5.184
95.968,4,0.2,26.3912
10.368,2,0.2,3.6288
23.1,2,0,6.468
11.54,2,0,3.462
254.526,1,0.4,-93.3262
12.98,1,0,3.7642
26.432,8,0.2,8.9208
197.97,3,0,57.4113
18.9,6,0,9.072
1282.41,5,0.1,213.735
4.92,3,0,2.214
238,2,0,38.08
167.97,3,0,40.3128
17.12,4,0,7.704
16.2,3,0,7.776
33.99,3,0,14.6157
296.85,5,0,53.433
112.8,6,0,6.768
13.71,3,0,6.5808
24.9,5,0,11.703
286.29,3,0,17.1774
24.18,2,0,7.254
281.97,3,0,78.9516
69.5,5,0,20.155
166.44,3,0,79.8912
291.96,4,0,102.186
6.408,3,0.2,0.6408
408.744,7,0.2,76.6395
5.104,4,0.8,-8.6768
2.896,2,0.2,0.4706
35.016,3,0.2,-2.1885
275.97,3,0,11.0388
1394.95,5,0,362.687
545.88,6,0,70.9644
5.248,2,0.2,0.5904
933.536,4,0.2,105.0228
42.976,4,0.2,4.2976
3.76,2,0,1.8048
479.96,4,0,134.3888
320.88,6,0,93.0552
23.88,3,0,10.5072
26.76,4,0,12.3096
1439.976,4,0.4,191.9968
17.22,3,0,7.9212
1024.38,7,0,215.1198
26.22,3,0,12.3234
17.34,3,0,8.4966
4.956,4,0.7,-3.7996
71.04,6,0.2,26.64
5.344,2,0.2,0.7348
11.304,3,0.2,-2.1195
294.62,5,0.8,-766.012
8.752,4,0.6,-3.7196
15,4,0,7.2
161.61,1,0,42.0186
144.95,5,0,42.0355
199.95,5,0,21.9945
41.86,7,0,14.2324
95.94,3,0,9.594
304.45,5,0,76.1125
11.364,3,0.8,-17.046
